country,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR,BGR
2001-06,-12.2,-10.5,10.8,-31.7,5.1,3.1,20.9,14.9,-6.5,-7.2,-20.7,-10.6,-12.7,1.5,-42.5,12.2,4.6,0.7,-45.6,,,,,,,2.2925,-14.8,0.2,17.5,,,,4.47,3.7427,2.72987197020058,35.9826267499424,14.7087458368628,14.7087462055065,10.463745,10.4637452278063,0.733208749669114,31.3277017444257,15.2780453253372,15.2780458064309,5.039134,5.03913416791471,1.76767676767676,15.8045977011494,42.2,40.3,42.2,40.3,53.2,69.3,53.2,69.3,-2.0,2.41157556270097,62.0,63.7,62.0,63.7,104.8,110.5,104.8,110.5,75.4,70.1,75.3937171902341,70.0941588200983,60.4,57.1,60.3949670860762,57.0952420631614,-2.10896309314586,2.01465201465202,58.7,55.7,58.6951087409383,55.6953587201067,46.8,43.7,46.7961003249729,43.6963586367803,,,,0.273224043715847,3.67231638418081,36.8,36.7,36.8,36.7,23.7,23.7,23.6980251645696,23.6980251645696,4.60035282942054,,16.2392487135325
2001-07,5.5,-20.7,-9.4,-32.1,4.5,2.5,23.3,16.6,-6.6,-5.7,-23.9,-8.3,-11.0,-6.3,-49.7,18.4,-3.4,4.8,-52.3,,,,,,,2.273,-7.8,16.6,-6.1,,,,4.5061,4.3546,2.91918779817862,31.7355070101404,15.1381219388589,15.1381221300027,10.795747,10.7957470371901,1.34658899239572,23.8282549486169,15.4837780291886,15.4837782895134,5.168751,5.16875100256702,0.992555831265524,13.6871508379888,41.5,40.7,41.5,40.7,56.8,71.2,56.8,71.2,0.627943485086325,4.22764227642275,63.0,64.1,63.0,64.1,106.7,108.6,106.7,108.6,75.5,72.5,75.4937088575952,72.4939588367636,59.5,56.9,59.4950420798267,56.8952587284393,0.359066427289053,3.51851851851852,58.6,55.9,58.5951170735772,55.8953420548288,47.4,45.5,47.3960503291392,45.4962086492792,,,,0.0,3.9660056657224,37.1,36.7,37.1,36.7,23.7,23.8,23.6980251645696,23.7980168319307,30.8510638297873,,21.2492296996224
2001-08,-17.2,-20.7,-11.1,-30.4,2.2,1.6,17.0,10.3,-9.0,-6.0,-12.3,-5.9,-12.3,-10.8,-50.1,21.7,-9.1,3.7,-50.5,,,,,,,2.1726,-8.7,17.8,11.9,,,,4.6777,5.7881,2.06523164807915,25.5217888520616,15.4507593970931,15.4507594191564,10.902803,10.9028029902839,1.34988565465134,17.3841074527255,15.692791668501,15.6927915914416,5.176929,5.17692894547432,0.491400491400478,14.2458100558659,45.0,40.9,45.0,40.9,65.0,76.7,65.0,76.7,0.780031201248051,2.53968253968252,63.6,64.6,63.6,64.6,108.3,109.3,108.3,109.3,77.4,74.5,77.3935505374552,74.4937921839846,56.3,55.6,56.295308724273,55.5953670527456,-0.894454382826488,-0.53859964093358,56.8,55.4,56.7952670610782,55.3953837180235,41.6,43.3,41.5965336221982,43.2963919673361,,,,0.272479564032683,4.54545454545453,37.8,36.8,37.8,36.8,24.3,23.9,24.2979751687359,23.8980084992917,-6.79159230616696,,19.8060686502231
2001-09,-12.1,-21.3,-10.0,-32.6,4.4,3.1,16.6,11.0,-11.4,-6.1,-13.3,-5.2,-13.6,-12.2,-51.5,23.7,-9.8,3.0,-50.7,,,,,,,2.1413,-11.7,7.5,29.4,,,,4.7213,3.5773,1.41209870690253,24.824264109475,15.6689394106455,15.6689393931209,11.102152,11.1021519815446,1.41884315191135,17.9111795531886,15.9154478106036,15.9154476902805,5.31554,5.31553997402847,2.68948655256724,15.3846153846154,40.2,42.0,40.2,42.0,58.1,68.6,58.1,68.6,-0.309597523219797,0.625,63.1,64.4,63.1,64.4,111.6,108.5,111.6,108.5,74.9,76.1,74.8937588534289,76.0936588617615,54.9,55.1,54.8954253812182,55.0954087159403,3.24909747292419,1.06007067137809,58.2,57.2,58.195150404133,57.1952337305225,51.0,48.2,50.9957503541372,48.1959836680277,,,,0.0,3.37078651685392,37.6,36.8,37.6,36.8,24.7,23.9,24.6979418381802,23.8980084992917,-1.80831826401447,,19.4479118934378
2001-10,-12.9,-19.4,-8.2,-30.6,1.8,3.8,19.6,12.4,-13.8,-9.8,-13.7,-7.4,-14.9,-7.1,-49.0,19.6,-10.9,3.0,-52.6,,,,,,,2.1593,-19.7,-7.2,31.0,,,,4.6384,4.907,1.11983772856446,20.4064705360321,15.844406035876,15.844406088111,11.14922269,11.1492227782121,0.6389734770359,18.0572533071702,16.0171431582871,16.0171431797729,5.243973,5.24397303895618,0.0,13.8211382113821,44.0,42.0,44.0,42.0,64.9,69.4,64.9,69.4,0.776397515527951,-0.916030534351146,67.3,64.9,67.3,64.9,122.8,108.3,122.8,108.3,79.2,75.5,79.1934005499542,75.4937088575952,58.5,55.0,58.4951254062161,54.9954170485793,1.04895104895104,1.76056338028169,61.3,57.8,61.2948920923256,57.7951837346888,48.1,46.4,48.0959920006666,46.3961336555287,,,,0.815217391304349,4.2134831460674,39.1,37.1,39.1,37.1,25.3,23.8,25.2978918423465,23.7980168319307,-1.83078756364425,-15.1656993072458,19.0918619411043
2001-11,-8.9,-18.5,-4.5,-32.4,2.0,4.7,15.5,11.5,-10.6,-9.0,-14.3,-7.3,-14.7,-9.0,-52.0,21.0,-0.9,8.2,-53.1,,,,,,,2.202,-23.6,-9.8,32.6,,,,4.6833,3.66,1.50199852149061,17.389276393424,16.0823887312446,16.0823888332934,11.43636725,11.4363673014475,6.67080032377617,25.5211270355048,17.0856147543986,17.0856148188689,6.019944,6.01994400228784,1.42857142857144,15.1351351351351,45.4,42.6,45.4,42.6,94.7,81.8,94.7,81.8,1.2326656394453,2.65625,70.4,65.7,70.4,65.7,128.1,116.6,128.1,116.6,74.2,73.2,74.1938171819015,73.193900508291,60.6,56.8,60.5949504207982,56.7952670610782,-5.36332179930795,-5.36332179930795,57.0,54.7,56.9952503958004,54.6954420464961,42.5,39.9,42.4964586284476,39.8966752770602,,,,0.0,3.34261838440112,39.0,37.1,39.0,37.1,25.0,23.9,24.9979168402633,23.8980084992917,1.10350915912603,-17.5263300027005,19.3025423862721
2001-12,-10.5,-18.4,-5.5,-31.3,2.0,4.2,15.4,11.1,-7.3,-5.3,-13.7,-6.7,-14.5,-10.9,-52.2,21.2,-5.4,5.9,-52.1,,,,,,,2.1916,-22.3,-8.0,27.9,,,,4.6681,5.0743,5.54020640995169,22.4462461007634,16.9733866531156,16.9733863703088,12.40051154,12.4005110875308,7.00529488784955,30.1183542026751,18.2825130553953,18.2825125203328,6.033044,6.03304364361806,3.75586854460094,18.8172043010753,40.6,44.2,40.6,44.2,116.3,81.8,116.3,81.8,2.58751902587519,0.747384155455905,75.5,67.4,75.5,67.4,106.4,100.6,106.4,100.6,73.0,71.4,72.9939171735688,71.394050495792,49.6,53.9,49.5958670110824,53.8955087076077,4.57038391224863,-3.0508474576271,59.8,57.2,59.7950170819098,57.1952337305225,63.1,48.7,63.0947421048246,48.6959420048329,,,,0.0,2.48618784530385,42.0,37.1,42.0,37.1,27.1,24.0,27.0977418548454,23.9980001666528,22.2222222222222,4.91895437084231,23.5919962498881
2002-01,-12.7,-20.0,-7.4,-32.7,-0.1,6.8,14.0,10.5,-4.0,-7.8,-10.7,-8.1,-14.3,-7.1,-56.7,25.3,-9.1,9.3,-56.8,,,,,,,2.2147,-23.4,-9.2,31.7,,,,4.7758,0.813,3.61447937766803,24.3214214698547,17.5868863642392,17.5868859203556,12.29794653,12.2979463550969,-1.5097008785216,23.2604747620727,18.0065018948755,18.0065012681975,5.83798,5.8379799419095,-9.50226244343892,7.23860589812332,37.9,40.0,37.9,40.0,105.6,78.3,105.6,78.3,-2.96735905044511,0.0,63.2,65.4,63.2,65.4,126.9,133.1,126.9,133.1,62.2,73.7,62.1948170985751,73.6938588450962,46.8,55.1,46.7961003249729,55.0954087159403,-4.8951048951049,-9.18196994991652,44.6,54.4,44.5962836430298,54.395467044413,29.1,40.0,29.0975752020665,39.9966669444213,,,,0.808625336927224,4.76190476190475,32.9,37.4,32.9,37.4,21.5,24.4,21.4982084826264,24.397966836097,7.93891766386854,16.5124349334876,25.4649454074296
2002-02,-13.9,-9.7,14.9,-34.3,0.0,11.6,18.4,14.1,-5.9,-6.0,-12.2,-8.7,-12.6,-11.6,-59.2,21.6,-5.4,1.9,-63.1,,,,,,,2.248,-26.1,-10.6,32.6,,,,4.5829,1.4597,-0.367245852381149,22.3309678346908,17.5222989992,17.52229881125,12.30980712,12.3098070269706,-2.05794110267929,20.3384068033729,17.6359382091803,17.6359380774448,5.788745,5.78874496994274,-2.25,1.29533678756477,32.5,39.1,32.5,39.1,77.4,65.9,77.4,65.9,-1.52905198776759,-3.73692077727952,61.1,64.4,61.1,64.4,92.5,97.7,92.5,97.7,70.7,78.6,70.6941088242646,78.5934505457878,51.8,56.4,51.7956836930256,56.395300391634,7.53676470588235,3.35689045936394,52.1,58.5,52.0956586951087,58.4951254062162,37.7,44.7,37.6968585951171,44.6962753103908,,,,0.802139037433156,5.89887640449437,34.2,37.7,34.2,37.7,22.6,24.8,22.598116823598,24.7979335055412,-1.29891619094895,26.9013934687799,25.1341771085162
2002-03,-10.6,-22.9,-8.2,-37.6,2.3,10.0,21.4,14.4,-4.9,-6.3,-11.8,-6.1,-10.7,-8.2,-56.4,29.8,9.9,4.7,-60.1,,,,,,,2.2337,-26.5,-12.6,26.7,,,,4.4477,1.0955,0.129067232668755,21.1947841257951,17.5449143913438,17.5449143574257,12.32970686,12.3297069014091,-1.51813037676363,17.5925151882126,17.3682014374441,17.3682015442639,5.661471,5.66147109919992,1.79028132992326,2.8423772609819,40.6,39.8,40.6,39.8,76.0,66.2,76.0,66.2,-0.931677018633541,-0.468018720748813,66.0,63.8,66.0,63.8,94.2,97.4,94.2,97.4,78.5,74.1,78.4934588784268,74.0938255145404,59.0,57.1,58.9950837430214,57.0952420631614,-1.02564102564102,1.75746924428823,59.1,57.9,59.0950754103825,57.8951754020498,53.3,53.6,53.2955587034414,53.5955337055245,,,,0.265251989389906,4.99999999999999,37.1,37.8,37.1,37.8,24.9,25.1,24.8979251729023,25.0979085076244,-1.29924559932942,37.7515208235845,24.8076224185062
2002-04,-9.4,-25.7,-10.3,-41.1,1.4,4.5,22.3,12.2,-2.9,-4.7,-10.0,-7.9,-8.8,-8.2,-55.1,23.2,5.0,4.3,-57.0,,,,,,,2.2096,-24.8,-8.7,22.2,,,,4.098,1.5813,0.371062983741396,22.7974547002454,17.6100169632726,17.6100170401352,12.40123508,12.4012351425327,-0.497526589049881,15.3748507415647,17.2817898187036,17.2817901235414,5.731777,5.73177710049509,-0.753768844221092,-1.00250626566416,41.3,39.5,41.3,39.5,69.1,76.7,69.1,76.7,7.21003134796239,7.04225352112677,66.6,68.4,66.6,68.4,110.1,114.1,110.1,114.1,77.6,78.0,77.5935338721773,77.9935005416215,60.1,57.5,60.094992083993,57.4952087326056,4.66321243523316,8.99280575539568,60.8,60.6,60.7949337555204,60.5949504207983,58.6,58.1,58.5951170735772,58.0951587367719,,,,-0.26455026455025,5.30726256983241,35.8,37.7,35.8,37.7,24.3,25.3,24.2979751687359,25.2978918423465,4.64543524416136,49.0865093768905,25.9600444535739
2002-05,-1.9,-27.8,-5.5,-50.1,1.4,12.9,17.2,14.1,-5.9,10.0,-12.3,-5.7,-16.0,-8.3,-55.3,30.0,7.6,11.5,-53.4,39.1,23.2,50.2,-19.5,-26.8,-25.0,2.1312,-22.5,-8.9,25.2,,,,3.92,1.5915,-0.72787311776221,22.097900236667,17.4818382115514,17.4818384600667,12.14969674,12.1496970225019,-0.353024251417845,13.5423057878376,17.2207808010558,17.2207812133261,5.62125,5.62125017003077,4.05063291139241,3.78787878787879,37.8,41.1,37.8,41.1,61.3,79.7,61.3,79.7,-1.0233918128655,4.15384615384616,62.8,67.7,62.8,67.7,94.2,100.9,94.2,100.9,76.9,77.7,76.8935922006499,77.6935255395384,58.1,57.5,58.0951587367719,57.4952087326056,-1.98019801980199,4.39367311072056,58.7,59.4,58.6951087409383,59.3950504124656,51.4,53.6,51.3957170235814,53.5955337055245,,,,1.06100795755967,4.09836065573768,37.4,38.1,37.4,38.1,25.0,25.3,24.9979168402633,25.2978918423465,1.91527349456257,70.4166101234903,26.4572503041699
2002-06,-12.7,-18.2,7.2,-43.5,3.1,23.4,22.4,15.1,-2.4,8.5,0.5,-2.9,-16.8,-11.1,-49.1,29.3,4.7,6.5,-54.3,30.3,28.1,44.7,9.3,-25.7,-21.7,2.0478,-24.5,-7.4,27.1,,,,3.738,7.3037,-1.2141821699156,17.4102595369141,17.2695767398585,17.2695770945111,12.10314189,12.1031421016367,-1.71839579783051,10.7789585594692,16.9248595347294,16.9248600326028,5.536687,5.53668715695182,2.67639902676399,4.71464019851119,43.3,42.2,43.3,42.2,58.7,75.4,58.7,75.4,1.32939438700146,7.69230769230768,66.4,68.6,66.4,68.6,104.0,111.0,104.0,111.0,85.2,81.6,85.1929005916174,81.5932005666194,63.3,61.0,63.2947254395467,60.9949170902425,2.52525252525252,9.33572710951524,63.5,60.9,63.4947087742688,60.8949254228814,55.5,53.3,55.4953753853846,53.2955587034414,,,,-0.26246719160105,3.54223433242504,38.0,38.0,38.0,38.0,25.0,25.1,24.9979168402633,25.0979085076244,4.94505494505495,70.9782044628957,27.7655758686618
2002-07,-9.9,-24.4,-5.5,-43.4,2.3,19.6,16.7,14.4,-4.8,11.2,-7.0,-6.7,-12.7,-11.5,-50.5,19.0,2.3,4.9,-51.6,35.5,26.8,38.2,6.6,-23.9,-17.2,1.9715,-25.1,-9.4,29.6,,,,3.6726,4.6461,1.22257912019785,15.4747675312355,17.4807111777887,17.4807113382151,12.44620716,12.4462071696888,0.882303003606069,10.2714612788678,17.0741883619683,17.0741885810265,5.719697,5.71969698620722,-1.4218009478673,2.21130221130221,42.6,41.6,42.6,41.6,60.3,74.2,60.3,74.2,1.74927113702624,8.89235569422778,70.6,69.8,70.6,69.8,111.0,111.4,111.0,111.4,85.7,79.5,85.6928589284226,79.4933755520373,67.0,62.7,66.9944171319057,62.6947754353804,3.2840722495895,12.5223613595706,68.0,62.9,67.9943338055162,62.8947587701025,63.1,59.6,63.0947421048246,59.5950337471877,,,,1.05263157894737,4.63215258855583,38.9,38.4,38.9,38.4,25.3,25.4,25.2978918423465,25.3978835097075,2.03353820471963,33.3234186000396,28.3301994617115
2002-08,6.2,-31.0,-15.3,-46.8,9.0,20.1,16.5,14.7,-6.1,15.4,-7.4,-7.5,-10.8,-8.1,-50.8,20.3,0.5,3.9,-55.0,35.7,25.2,37.8,2.0,-21.2,-23.3,2.0004,-20.6,-6.7,20.4,,,,3.77,2.9697,2.577800652836,16.0546788851048,17.931329256852,17.931329229212,12.73597544,12.73597538742,3.1696214685986,12.2513838614074,17.6153758600782,17.6153757278798,5.893472,5.89347192534132,2.40384615384616,4.15647921760393,46.2,42.6,46.2,42.6,61.6,72.6,61.6,72.6,0.716332378223496,8.82352941176471,68.4,70.3,68.4,70.3,105.7,108.0,105.7,108.0,78.5,75.9,78.4934588784268,75.8936755270394,62.6,63.3,62.5947837680193,63.2947254395467,2.06677265500796,15.884476534296,64.7,64.2,64.6946087826015,64.1946504457962,61.1,64.5,61.0949087576035,64.4946254478794,,,,1.82291666666667,6.24999999999999,40.4,39.1,40.4,39.1,25.9,25.5,25.8978418465128,25.4978751770686,8.72313527180784,55.5153707052441,30.8014810835295
2002-09,-13.6,-32.5,-16.0,-49.0,3.6,18.0,14.8,12.3,-6.2,14.9,-4.1,-8.7,-10.5,-2.6,-50.0,21.2,-1.8,4.9,-53.9,35.8,27.0,40.9,4.2,-24.9,-21.0,1.9954,-25.3,-10.6,22.3,,,,3.75,2.7132,1.46277136085994,16.112668007293,18.1936236378056,18.1936235777984,12.81456496,12.8145649241737,2.14583081704007,13.0560210365588,17.9933720856524,17.993371888786,5.968896,5.96889594354614,1.6431924882629,3.0952380952381,41.2,43.3,41.2,43.3,65.1,75.8,65.1,75.8,-0.853485064011365,8.22981366459628,69.5,69.7,69.5,69.7,121.5,116.6,121.5,116.6,79.1,78.0,79.0934088825931,77.9935005416215,62.4,61.6,62.3948004332972,61.5948670944088,-2.9595015576324,8.91608391608392,64.4,62.3,64.3946337805183,62.2948087659362,63.1,58.9,63.0947421048246,58.8950920756604,,,,0.255754475703325,6.52173913043478,40.2,39.2,40.2,39.2,26.1,25.6,26.0978251812349,25.5978668444296,-0.601915184678528,57.4260643483913,30.6160822917819
2002-10,-16.1,-29.8,-12.7,-46.9,-1.5,11.0,14.6,9.7,-4.3,8.6,-3.5,-5.8,-13.0,-8.9,-51.6,25.4,-4.9,6.2,-54.9,40.1,24.7,25.1,8.9,-24.0,-25.7,1.9936,-22.2,-3.2,14.5,,,,3.71,3.2268,0.839362527237347,15.7906073249629,18.3463340032431,18.3463340364571,12.95043697,12.9504370483022,0.440629536949544,12.8332050052725,18.0726560503334,18.0726560000212,5.945741,5.94574102195325,1.84757505773672,5.00000000000001,45.1,44.1,45.1,44.1,70.4,75.2,70.4,75.2,-2.15208034433286,5.08474576271187,70.3,68.2,70.3,68.2,117.4,103.7,117.4,103.7,82.1,78.2,82.0931589034247,78.1934838763436,64.9,61.2,64.8945921173236,61.1949004249646,-1.76565008025683,5.88235294117647,64.5,61.2,64.4946254478794,61.1949004249646,56.6,54.5,56.5952837263562,54.495458711774,,,,0.76530612244898,6.46900269541778,41.6,39.5,41.6,39.5,27.3,26.0,27.2977251895675,25.9978335138738,5.20919350399119,68.7155153387773,32.210933261702
2002-11,-14.4,-32.4,-19.1,-45.7,0.9,13.7,14.4,10.9,-2.8,12.2,-4.7,-3.4,-12.7,-11.9,-44.0,21.8,1.6,-1.0,-51.2,41.2,18.4,21.0,-7.1,-23.2,-29.2,1.9533,-24.7,-11.0,15.9,,,,3.71,0.7324,1.26238484743521,15.5172628268606,18.5779352296119,18.5779353773932,13.13981828,13.1398184050156,1.45337264800334,7.31436494075823,18.3353189759685,18.3353190390932,6.14206,6.14206001831161,2.26757369614513,5.86854460093896,46.6,45.1,46.6,45.1,84.9,74.5,84.9,74.5,4.39882697947214,8.37138508371386,74.8,71.2,74.8,71.2,116.1,107.1,116.1,107.1,82.2,82.2,82.1931505707858,82.1931505707858,66.4,63.6,66.3944671277394,63.5947004416299,7.18954248366012,19.926873857404,67.0,65.6,66.9944171319057,65.5945337888509,68.4,64.4,68.3943004749604,64.3946337805183,,,,1.77215189873418,8.35579514824797,42.0,40.2,42.0,40.2,27.5,26.5,27.4977085242896,26.4977918506791,11.2106743410295,85.5817507094521,35.8219960918777
2002-12,-13.5,-34.0,-21.8,-46.2,-0.5,17.9,17.0,13.2,-2.8,15.1,-4.8,-5.1,-12.6,-12.2,-43.3,15.9,-2.1,0.3,-48.6,42.4,21.0,18.0,2.7,-21.1,-16.3,1.9245,-23.4,-7.3,14.9,,,,3.35,1.0551,3.4759665099837,13.2578836653678,19.2236984530974,19.2236981893578,13.85732609,13.8573255902287,6.20850372021574,6.51527235160509,19.4736685817019,19.4736680037487,6.696213,6.69621259923038,1.99556541019956,4.07239819004524,41.7,46.0,41.7,46.0,99.3,72.4,99.3,72.4,-1.96629213483148,3.56083086053411,77.9,69.8,77.9,69.8,112.9,105.3,112.9,105.3,81.9,79.8,81.8931755687026,79.7933505541205,61.5,65.4,61.4948754270477,65.3945504541288,-2.43902439024388,11.8881118881119,67.4,64.0,67.3943838013499,63.9946671110741,69.9,53.6,69.8941754853762,53.5955337055245,,,,0.248756218905459,8.6253369272237,45.3,40.3,45.3,40.3,30.4,26.9,30.3974668777602,26.8977585201233,6.86349467740986,62.2611180567958,38.2806368869857
2003-01,-9.7,-27.8,-6.6,-49.0,-3.2,12.9,16.0,11.4,-4.5,10.4,-5.4,-2.3,-14.6,-11.8,-44.9,26.2,5.3,0.9,-45.6,23.2,17.7,22.9,7.1,-20.3,-13.5,1.8417,-23.3,-7.9,21.4,,,7.2,3.2316,0.6721,1.7504312086801,11.2203484488816,19.5601962693014,19.5601958019267,13.612385,13.6123848389606,1.16344259769495,9.4062231147146,19.7002336330428,19.700232952638,6.291426,6.2914259507523,-16.0869565217391,-3.5,37.9,38.6,37.9,38.6,96.3,73.0,96.3,73.0,7.16332378223496,14.3730886850153,71.4,74.8,71.4,74.8,106.8,112.0,106.8,112.0,84.1,98.6,84.0929922506458,98.5917840179985,59.6,69.9,59.5950337471877,69.8941754853762,14.84375,35.1102941176471,60.0,73.5,59.995000416632,73.4938755103741,44.2,59.7,44.1963169735855,59.6950254145488,,,,2.97766749379654,10.9625668449198,36.5,41.5,36.5,41.5,24.9,27.9,24.8979251729023,27.8976751937339,6.73637864611999,60.453379664102,40.8593655358394
2003-02,-7.7,-28.3,-9.4,-47.3,4.1,17.5,13.8,12.1,3.0,9.6,-5.1,-1.6,-13.7,-14.7,-46.9,27.5,10.7,8.2,-49.3,15.3,13.1,20.1,4.0,-25.6,-17.4,1.8155415,-27.3,-15.4,24.6,,,6.93,2.5,0.9541,-0.250307043834482,11.3508875988331,19.5112353868483,19.5112352540467,13.788567,13.7885669701035,-2.46126805176452,8.95568655589,19.2153574840082,19.2153574128516,6.376552,6.376552000921,3.3678756476684,2.0460358056266,34.4,39.9,34.4,39.9,90.6,77.2,90.6,77.2,-0.935828877005348,15.0621118012422,69.9,74.1,69.9,74.1,104.3,110.3,104.3,110.3,80.8,89.7,80.793267227731,89.6925256228647,58.5,64.0,58.4951254062161,63.9946671110741,-8.02721088435374,15.5555555555556,59.8,67.6,59.7950170819098,67.594367136072,49.0,57.9,48.9959170069161,57.8951754020498,,,,1.44578313253012,11.6710875331565,37.9,42.1,37.9,42.1,25.8,28.3,25.7978501791517,28.2976418631781,14.8344848922347,86.6806370494552,46.9206419433164
2003-03,-7.9,-28.3,-11.3,-45.4,4.6,17.3,18.3,13.7,-3.0,17.5,-5.6,-3.3,-10.3,-14.0,-46.3,22.3,10.9,5.5,-51.9,0.7,3.7,8.3,2.0,-25.6,-18.0,1.8103,-26.1,-15.8,20.2,,,6.93,2.53,1.4495,0.181815779051324,11.4095478622469,19.5467097103586,19.5467097584264,13.662204,13.6622040929598,-0.135489735124661,10.4853748218234,19.1893223586034,19.1893225759896,6.274262,6.27426214097992,4.51127819548873,4.77386934673369,43.0,41.7,43.0,41.7,99.8,86.0,99.8,86.0,3.64372469635628,20.3761755485893,78.5,76.8,78.5,76.8,112.4,117.8,112.4,117.8,86.4,85.8,86.39280059995,85.7928505957836,71.6,70.3,71.5940338305141,70.2941421548204,1.33136094674558,18.307426597582,68.4,68.5,68.3943004749604,68.4942921423215,53.7,55.0,53.6955253728856,54.9954170485793,,,,2.1377672209026,13.7566137566138,41.9,43.0,41.9,43.0,28.4,28.8,28.3976335305391,28.7976001999833,7.71855776570428,103.736730360934,50.5422387957506
2003-04,-6.6,-17.7,1.2,-36.5,2.0,21.4,13.2,14.3,0.4,14.3,-8.2,-6.1,-14.4,-7.2,-48.7,23.3,5.3,2.3,-48.9,-0.9,7.0,17.0,5.0,-22.1,-7.1,1.8044,-31.7,-18.0,22.5,,,6.79,2.57,4.7504,0.409140067307792,11.4518125403119,19.6266830583199,19.6266831798885,13.900879,13.9008790733074,0.458564613265779,11.5469976260669,19.2773175633916,19.2773180188486,6.434564,6.43456415786578,0.239808153477205,5.82278481012657,43.7,41.8,43.7,41.8,70.6,77.7,70.6,77.7,-1.43229166666667,10.672514619883,73.0,75.7,73.0,75.7,117.2,123.2,117.2,123.2,88.5,92.1,88.4926256145321,92.09232563953,71.1,69.1,71.0940754937088,69.0942421464878,2.04379562043795,15.3465346534653,69.0,69.9,68.9942504791268,69.8941754853762,58.6,59.7,58.5951170735772,59.6950254145488,,,,0.0,14.0583554376658,41.0,43.0,41.0,43.0,27.4,28.4,27.3977168569286,28.3976335305391,-4.58524385160484,85.7652978412595,48.224753898905
2003-05,-1.6,-15.4,4.4,-35.3,1.7,23.0,-2.4,9.4,1.4,12.5,-7.7,-2.6,-12.1,-9.3,-44.2,27.0,10.4,3.0,-48.1,-6.8,6.2,21.8,3.5,1.8,-3.6,1.6836,-28.4,-17.4,22.6,,,6.78,2.95,2.0388,0.957992159339198,13.3445164314516,19.8147050192492,19.8147052658901,13.926256,13.9262562685647,2.24490480946645,14.4551760691169,19.7100749225806,19.7100754581898,6.559563,6.55956319378944,0.717703349282311,2.4330900243309,40.0,42.1,40.0,42.1,50.7,65.7,50.7,65.7,-3.30250990752971,8.12407680945348,68.4,73.2,68.4,73.2,98.2,105.1,98.2,105.1,87.3,88.8,87.2927256061994,88.7926006166153,72.4,71.1,72.3939671694026,71.0940754937088,0.143061516452076,17.8451178451179,69.5,70.0,69.494208815932,69.9941671527373,53.2,55.5,53.1955670360803,55.4953753853846,,,,2.55813953488372,15.748031496063,43.4,44.1,43.4,44.1,28.3,28.6,28.2976418631781,28.5976168652612,8.24377457404981,97.3005255613951,52.200293899221
2003-06,30.5,-23.8,-10.0,-37.6,1.4,21.7,-7.8,7.1,-8.1,18.8,-7.5,-2.2,-14.1,-10.3,-40.1,23.3,10.2,-0.1,-44.0,-0.9,7.5,15.9,7.5,-2.9,-0.6,1.6772,-27.0,-15.7,28.6,,,6.78,2.89,1.6524,1.53320524661066,16.4968039259141,20.1185050494121,20.1185053666272,14.327526,14.3275261723504,3.07675127911354,20.0394296781644,20.3165049523797,20.3165054569639,6.834361,6.83436113736748,2.85035629453681,2.60663507109004,45.8,43.3,45.8,43.3,56.5,71.6,56.5,71.6,4.09836065573769,11.0787172011662,75.7,76.2,75.7,76.2,99.0,104.2,99.0,104.2,99.4,93.8,99.3917173568869,93.7921839846679,74.7,70.7,74.6937755187068,70.6941088242646,3.57142857142856,19.047619047619,77.6,72.5,77.5935338721773,72.4939588367636,64.9,61.2,64.8945921173236,61.1949004249646,,,,0.226757369614525,16.3157894736842,44.4,44.2,44.4,44.2,28.3,28.6,28.2976418631781,28.5976168652612,5.5535375549905,98.4444950299719,55.0992568247297
2003-07,11.3,-23.4,-9.0,-37.8,0.3,21.4,0.6,9.6,-7.4,17.3,-6.9,-0.8,-18.2,-12.1,-41.5,27.1,0.0,-0.3,-47.1,10.1,14.3,29.4,3.6,-1.0,-5.4,1.72,-32.2,-24.2,36.4,,,5.95,2.52,1.6321,3.05055333195318,18.6006147078505,20.732230997555,20.732231102428,14.788153,14.7881529702189,4.11238516995758,23.8828909148551,21.151998277026,21.1519984144297,7.110373,7.11037295165928,1.61662817551963,5.76923076923076,45.0,44.0,45.0,44.0,65.1,78.6,65.1,78.6,1.70603674540683,11.0315186246418,79.1,77.5,79.1,77.5,112.6,112.9,112.6,112.9,103.1,94.5,103.091409049246,94.4921256561953,75.9,71.0,75.8936755270394,70.9940838263478,-0.551724137931026,14.6263910969793,78.5,72.1,78.4934588784268,72.0939921673194,59.3,56.5,59.2950587451046,56.4952920589951,,,,1.13122171945701,16.40625,45.6,44.7,45.6,44.7,29.0,29.0,28.9975835347054,28.9975835347054,10.4844568500746,114.880642522496,60.8761146312302
